x,y,class
-0.0085860444903452,0.013326250018184238,1.0
-0.013797957782406703,0.011255198446873685,1.0
-0.027924566014418527,-0.03051320114772909,1.0
-0.0012083390636411374,-0.007556418254531937,1.0
-0.02928829797777429,0.03185758507442296,1.0
0.01645946671766592,-0.009682598127277262,1.0
0.0034587070843495444,0.002598964475207412,1.0
-0.02669092741055011,0.023051875111880046,1.0
-0.0029760889235536693,0.03137561786114988,1.0
-0.01099019748524285,0.012544023891936408,1.0
0.011377031175863611,0.007457767701317853,1.0
0.032837733823017634,0.04965108322429102,1.0
-0.030346287655620044,0.057736346142487835,1.0
0.010677931662023389,0.04424558484151546,1.0
0.006485253300139647,0.028036760650443925,1.0
0.024513782112022743,0.011775510365745603,1.0
0.016836761973831032,0.012887421493978733,1.0
-0.0008958402491764262,0.041443797632326355,1.0
0.009416030799794264,0.04079713222402817,1.0
0.0016108688935966634,0.06183202922874105,1.0
0.040864277222684174,0.0481120460731414,1.0
0.021659239688133543,0.006273454862553474,1.0
0.061219364147112314,0.05853206817938518,1.0
0.02401599495971422,0.018613084081008053,1.0
0.013163199894842636,0.03189634791146754,1.0
-0.0007751163011842817,0.04549880574204258,1.0
-0.004332918542191103,0.08124207549963261,1.0
0.0023377898631493366,0.10427335266206977,1.0
0.04171058021641478,0.05486556081448525,1.0
0.04894387943608666,0.03963077550176242,1.0
0.0095974957261614,0.054453647294410185,1.0
0.06162133181478587,0.0618885183464096,1.0
0.03660257458828173,0.03799491809299994,1.0
0.051783436268194656,0.08048438781650802,1.0
0.08371282527805876,0.04925064954622477,1.0
0.07205953130967002,0.05456862010462536,1.0
0.05143633604460034,0.05779059899249059,1.0
0.04169349671945818,0.05265453154531466,1.0
0.01921387406477227,0.06064324123661684,1.0
0.050618613225579576,0.031050683191993535,1.0
0.06354538832880877,0.03164957090516832,1.0
0.05080164642164298,0.020119907225120585,1.0
0.07070434511879405,0.05010703814308668,1.0
0.07765380927198846,0.05597563674028262,1.0
0.07440598145964925,0.04851749250788638,1.0
0.06868439457181949,0.07170174093574747,1.0
0.08782984819886987,0.03683418110942781,1.0
0.09605476628169536,0.048939250822864946,1.0
0.06814996937556762,0.012232710425901041,1.0
0.1208972911425538,0.024711057983715277,1.0
0.09340215524448472,0.044634298356503385,1.0
0.09841664810847706,0.0458605307811656,1.0
0.11483602609517526,0.021038970457355755,1.0
0.10793037052005744,0.023411576395220162,1.0
0.12488121060612754,-0.007702540124312273,1.0
0.11406741410575148,0.013212670145647056,1.0
0.09853257785408324,0.03574714165746134,1.0
0.12041367082437904,0.02691880069088626,1.0
0.09265319442164782,0.02279346098898838,1.0
0.11998086529575662,0.011032650193776285,1.0
0.11936088181930574,0.007328545058951699,1.0
0.1180088727652545,-0.008974336491203397,1.0
0.12167220639107805,0.015149912182084018,1.0
0.08859988615389199,0.006432396933466075,1.0
0.11717463714793526,0.004593258249726266,1.0
0.13183290620063953,-0.01912538396650312,1.0
0.13491091714250625,-0.05512436039935567,1.0
0.11280534019776159,0.006339880282607563,1.0
0.16022175511365364,-0.028815940040352435,1.0
0.11903305566155455,-0.04021843528095092,1.0
0.15709141982343802,-0.012902031065586869,1.0
0.14748530099610302,-0.03850264275101423,1.0
0.12714614597321927,-0.013433550502941989,1.0
0.1765931380666409,-0.026338058579579847,1.0
0.11811425747701698,-0.029125494890614716,1.0
0.1611509841368138,-0.07430418910554405,1.0
0.16343836707486695,-0.02700045844575408,1.0
0.13054822835002927,-0.05033113785527395,1.0
0.17221622113276155,-0.06731742602018588,1.0
0.13964202121526728,-0.06149505337032842,1.0
0.1505601043730671,-0.10436985776287241,1.0
0.15000079308354525,-0.06520191328472114,1.0
0.1419788637690434,-0.09853570931165456,1.0
0.16061227374089027,-0.10961441025447352,1.0
0.15985528827080137,-0.11765617060055678,1.0
0.10846068599855824,-0.0696342219381699,1.0
0.16881854228220733,-0.10917896895629074,1.0
0.10863523104985334,-0.07064718564233961,1.0
0.1615406999161024,-0.11678368584161859,1.0
0.16227853687292737,-0.14497409790021992,1.0
0.11662843242981355,-0.1379255029822766,1.0
0.12878232180223967,-0.09565102260254296,1.0
0.11328186910244188,-0.12825694511262115,1.0
0.1293405334956356,-0.14087121236031863,1.0
0.12556616643088386,-0.13146157403211622,1.0
0.14525227978622107,-0.12936793256057555,1.0
0.15364133720913423,-0.12177759033671162,1.0
0.1529685107455551,-0.11985301496909506,1.0
0.11127457545761968,-0.16068635501356637,1.0
0.11564002759867854,-0.18464554154878696,1.0
0.08330580565849219,-0.17098817543099668,1.0
0.09785114587459386,-0.16206326684517802,1.0
0.1301038797431732,-0.1910448131135875,1.0
0.13980172612189348,-0.19535919099437474,1.0
0.07933199011883897,-0.17372776100695755,1.0
0.08854516076167115,-0.18589975099324185,1.0
0.0960894475756854,-0.18852482905323406,1.0
0.09829275181024254,-0.20853067392142818,1.0
0.07241963692146866,-0.20206978449441593,1.0
0.09286683598189631,-0.21996353467598379,1.0
0.07053613374829534,-0.1876032246296118,1.0
0.0752063994325438,-0.1885368991599692,1.0
0.08176084472320082,-0.24990189664641038,1.0
0.06616263378009318,-0.23520140000614695,1.0
0.05236708580429283,-0.2500668757195068,1.0
0.05382723127527441,-0.23654926588233302,1.0
0.04904337022449519,-0.2285128105714684,1.0
0.03807090568121624,-0.2590104243865031,1.0
0.034827858551965546,-0.25150189058583544,1.0
0.06638453909752574,-0.25606028996661045,1.0
0.039916110828825124,-0.23461715844011632,1.0
0.016955840438829223,-0.2400176119526664,1.0
0.030857285640988764,-0.2583376721922603,1.0
0.004183148031650504,-0.24271723749771004,1.0
0.028155658581221345,-0.2593862736748759,1.0
0.0058157558504159275,-0.2559291396970822,1.0
-0.010093306207823751,-0.21891087239248544,1.0
-0.005458933976532122,-0.227291345350291,1.0
-0.05238842610646249,-0.281645988595385,1.0
-0.05015116999879124,-0.24044313749274052,1.0
-0.058222071722484704,-0.2420194937932717,1.0
-0.03829072436249886,-0.2822452562890271,1.0
-0.013378881817603938,-0.24375676015575612,1.0
-0.010351562644289956,-0.23004270868744703,1.0
-0.04922881627659726,-0.2837350711891209,1.0
-0.059044108144882715,-0.2799280672375039,1.0
-0.11220709627501907,-0.2413269733632325,1.0
-0.09421294816472253,-0.25615833075140676,1.0
-0.10633197417486788,-0.2502702153876169,1.0
-0.11024799577912496,-0.25400070148033616,1.0
-0.10848111937911616,-0.2523104716376562,1.0
-0.12187416457031314,-0.28576296438457643,1.0
-0.15935374994328425,-0.23719174771336266,1.0
-0.11216054771982696,-0.23344470622462868,1.0
-0.15593445057838773,-0.2599150830005096,1.0
-0.13705950424679966,-0.2544786206658102,1.0
-0.10772577079979657,-0.2823029527922844,1.0
-0.17495029217600963,-0.23925635670342427,1.0
-0.21450973261264114,-0.23574906706347815,1.0
-0.17694562078631276,-0.2458702706656732,1.0
-0.1565019961640121,-0.21936261341806482,1.0
-0.14661788055833844,-0.2455411486728085,1.0
-0.21760130932126517,-0.22436397268589453,1.0
-0.1902575001907694,-0.2526324740512862,1.0
-0.21662835146388057,-0.22908015637840917,1.0
-0.21651505210650865,-0.22825335266904417,1.0
-0.1685202289184574,-0.21620506726867528,1.0
-0.25840835813526547,-0.22383528125494292,1.0
-0.2301406343108507,-0.21459720446609304,1.0
-0.23264643951195396,-0.19076042598364384,1.0
-0.22698163935873802,-0.21112217241424772,1.0
-0.2533407553250861,-0.22941732432509074,1.0
-0.2556422711110574,-0.1569880309099485,1.0
-0.2760327734697901,-0.15884142242996283,1.0
-0.26910131556551614,-0.2066054379535098,1.0
-0.28751319434049377,-0.16105678983055202,1.0
-0.2742587977504809,-0.17880466146228782,1.0
-0.2999927165456511,-0.15717565544670417,1.0
-0.29083220943103255,-0.15006989798956696,1.0
-0.304590715460143,-0.15396317527548997,1.0
-0.2869673923259457,-0.15808571609020727,1.0
-0.3158451339686771,-0.14917461400103105,1.0
-0.35544699369467586,-0.1464624635177167,1.0
-0.29975159654811834,-0.13737495114346815,1.0
-0.347937408028272,-0.11451078186845927,1.0
-0.3475544193858265,-0.11974389860140763,1.0
-0.3508668772821437,-0.08388602684945212,1.0
-0.3157524055776194,-0.059721678403991646,1.0
-0.3900499549935417,-0.09285280332991058,1.0
-0.28847952627874096,-0.06809898861398986,1.0
-0.3338091562316712,-0.054383676470156295,1.0
-0.35395424031402334,-0.04628750468174126,1.0
-0.3627938369064884,-0.04542355081826443,1.0
-0.35904543167344083,-0.02317426071238181,1.0
-0.357173773705762,-0.019343687745513052,1.0
-0.3573064407457776,-0.04458367837735311,1.0
-0.3614838204540626,0.006824282953357689,1.0
-0.3729560286402622,0.016566149081384623,1.0
-0.3806088126232207,-0.006964547854337493,1.0
-0.38136082588388254,0.01863640772638518,1.0
-0.3836621547313208,0.04121018159606712,1.0
-0.35826908608832286,0.033106468373777,1.0
-0.37000244152033024,0.06857824282776404,1.0
-0.44135591035858834,0.10429235233577394,1.0
-0.36984721156006856,0.051255067117600764,1.0
-0.37922734702654576,0.04937072340680411,1.0
-0.3833902470255402,0.09313493591617567,1.0
-0.39041518111280415,0.1115999674061663,1.0
-0.3595238014197476,0.10269774201449067,1.0
-0.36214722378159137,0.1465557429684016,1.0
-0.39537559508725156,0.1009158110005354,1.0
-0.3703242052338765,0.15175838781843692,1.0
-0.3961710380527662,0.13600226237964466,1.0
-0.40232708080687307,0.1927264946238295,1.0
-0.3849889548815318,0.20840125516995028,1.0
-0.35264883003762226,0.16341488726154815,1.0
-0.3479978039354017,0.17793146308124114,1.0
-0.3536832425547566,0.21625887939342436,1.0
-0.34604845277627755,0.2014313289487989,1.0
-0.3465529302438659,0.21832718543141683,1.0
-0.3657531129837709,0.22975161012051457,1.0
-0.3400532311233396,0.20079807019871893,1.0
-0.3281734781739642,0.24879401017293648,1.0
-0.32430839698270914,0.24507925264732175,1.0
-0.3105520752592675,0.2587304735449477,1.0
-0.31482515915245596,0.30709304065736254,1.0
-0.3163493643596744,0.26261836015512585,1.0
-0.29609025483281304,0.3134336183618957,1.0
-0.3118683093532172,0.3008965041087249,1.0
-0.3225517651999827,0.31006437735926246,1.0
-0.3014860478590726,0.3405207770418371,1.0
-0.30616974592522794,0.3404304722465774,1.0
-0.29756150487515187,0.35381261484171284,1.0
-0.2794767484488779,0.37038226040974587,1.0
-0.2847085385897873,0.3528504740176879,1.0
-0.2670418173093983,0.35552246401615356,1.0
-0.29052957057656975,0.35417991600455095,1.0
-0.2399221094643043,0.3673083766707761,1.0
-0.235454576052352,0.45054291127242424,1.0
